x_value,total_1,total_2
30992,32275,16807
30993,32277,16802
30994,32272,16797
30995,32274,16803
30996,32282,16800
30997,32277,16806
30998,32272,16810
30999,32275,16806
31000,32274,16801
31001,32273,16807
31002,32279,16802
31003,32279,16803
31004,32275,16805
31005,32279,16806
31006,32285,16802
31007,32288,16804
31008,32296,16801
31009,32295,16796
31010,32301,16793
31011,32300,16794
31012,32299,16791
31013,32301,16786
31014,32305,16789
31015,32301,16793
31016,32300,16797
31017,32307,16795
31018,32310,16800
31019,32317,16795
31020,32317,16793
31021,32324,16793
31022,32325,16792
31023,32319,16794
31024,32316,16798
31025,32318,16797
31026,32314,16799
31027,32321,16795
31028,32319,16792
31029,32321,16791
31030,32316,16788
31031,32310,16783
31032,32318,16781
31033,32314,16783
31034,32308,16779
31035,32316,16776
31036,32311,16778
31037,32307,16773
31038,32306,16778
31039,32300,16773
31040,32301,16773
31041,32305,16776
31042,32303,16774
31043,32308,16769
31044,32315,16766
31045,32316,16762
31046,32324,16758
31047,32328,16753
31048,32332,16759
31049,32333,16756
31050,32335,16759
31051,32342,16754
31052,32341,16751
31053,32340,16749
31054,32336,16744
31055,32343,16746
31056,32348,16742
31057,32343,16743
31058,32350,16742
31059,32345,16738
31060,32342,16743
31061,32336,16740
31062,32333,16735
31063,32341,16732
31064,32344,16737
31065,32346,16732
31066,32342,16730
31067,32348,16733
31068,32343,16734
31069,32339,16740
31070,32347,16742
31071,32351,16744
31072,32357,16741
31073,32358,16741
31074,32352,16745
31075,32354,16745
31076,32349,16743
31077,32356,16745
31078,32363,16747
31079,32365,16743
31080,32369,16741
31081,32373,16738
31082,32367,16739
31083,32364,16739
31084,32358,16742
31085,32357,16742
31086,32364,16741
31087,32370,16739
31088,32378,16745
31089,32379,16743
31090,32383,16740
31091,32391,16744
31092,32389,16750
31093,32387,16746
31094,32382,16750
31095,32389,16748
31096,32384,16748
31097,32382,16754
31098,32387,16759
31099,32395,16760
31100,32391,16757
31101,32389,16756
31102,32391,16762
31103,32396,16768
31104,32401,16773
31105,32400,16774
31106,32397,16780
31107,32400,16782
31108,32400,16786
31109,32394,16792
31110,32398,16789
31111,32399,16786
31112,32396,16792
31113,32404,16788
31114,32404,16791
31115,32406,16792
31116,32405,16790
31117,32408,16786
31118,32415,16787
31119,32423,16786
31120,32431,16786
31121,32429,16789
31122,32427,16788
31123,32428,16792
31124,32429,16791
31125,32429,16793
31126,32435,16790
31127,32435,16792
31128,32437,16797
31129,32441,16794
31130,32441,16796
31131,32442,16795
31132,32446,16798
31133,32447,16795
31134,32450,16792
31135,32447,16795
31136,32442,16793
31137,32441,16795
31138,32449,16790
31139,32443,16793
31140,32444,16788
31141,32448,16784
31142,32456,16781
31143,32452,16778
31144,32451,16777
31145,32446,16777
31146,32451,16781
31147,32455,16776
31148,32453,16772
31149,32449,16775
31150,32447,16780
31151,32454,16775
31152,32462,16772
31153,32458,16776
31154,32455,16776
31155,32463,16778
31156,32460,16775
31157,32463,16774
31158,32464,16773
31159,32470,16776
31160,32477,16775
31161,32474,16778
31162,32472,16773
31163,32470,16777
31164,32473,16775
31165,32480,16770
31166,32488,16774
31167,32482,16778
31168,32476,16778
31169,32470,16784
31170,32475,16785
31171,32474,16781
31172,32476,16779
31173,32483,16775
31174,32482,16778
31175,32477,16783
31176,32472,16781
31177,32468,16784
31178,32469,16780
31179,32465,16785
31180,32472,16782
31181,32477,16783
31182,32482,16788
31183,32479,16792
31184,32485,16796
31185,32492,16792
31186,32490,16788
31187,32487,16790
31188,32482,16794
31189,32490,16796
31190,32497,16794
31191,32494,16794
31192,32493,16800
31193,32491,16806
31194,32498,16806
31195,32493,16802
31196,32494,16802
31197,32501,16797
31198,32499,16798
31199,32503,16804
31200,32497,16809
31201,32500,16815
31202,32504,16816
31203,32502,16821
31204,32498,16824
31205,32506,16824
31206,32513,16825
31207,32513,16831
31208,32511,16834
31209,32506,16834
31210,32507,16829
31211,32506,16830
31212,32512,16826
31213,32515,16824
31214,32513,16820
31215,32508,16818
31216,32507,16824
31217,32508,16825
31218,32507,16823
31219,32515,16822
31220,32521,16824
31221,32528,16828
31222,32522,16828
31223,32526,16831
31224,32533,16835
31225,32537,16831
31226,32531,16830
31227,32531,16828
31228,32527,16827
31229,32535,16833
31230,32534,16836
31231,32541,16836
31232,32540,16841
31233,32538,16836
31234,32545,16837
31235,32552,16832
31236,32550,16838
31237,32551,16837
31238,32551,16842
31239,32551,16841
31240,32549,16846
31241,32553,16844
31242,32558,16849
31243,32565,16855
31244,32572,16854
31245,32573,16850
31246,32571,16855
31247,32570,16858
31248,32577,16857
31249,32571,16855
31250,32574,16857
31251,32575,16860
31252,32578,16860
31253,32585,16864
31254,32593,16870
31255,32596,16874
31256,32597,16869
31257,32603,16866
31258,32605,16866
31259,32600,16866
31260,32608,16866
31261,32605,16864
31262,32611,16869
31263,32613,16867
31264,32610,16872
31265,32614,16878
31266,32616,16880
31267,32621,16882
31268,32626,16882
31269,32620,16879
31270,32616,16875
31271,32618,16875
31272,32613,16877
31273,32609,16879
31274,32605,16879
31275,32613,16878
31276,32608,16879
31277,32615,16885
31278,32622,16890
31279,32629,16889
31280,32630,16888
31281,32624,16883
31282,32630,16881
31283,32626,16883
31284,32627,16886
31285,32635,16881
31286,32640,16884
31287,32647,16881
31288,32646,16877
31289,32647,16878
31290,32642,16884
31291,32648,16887
31292,32645,16890
31293,32650,16893
31294,32644,16890
31295,32645,16892
31296,32639,16897
31297,32637,16896
31298,32637,16896
31299,32639,16899
31300,32647,16899
31301,32646,16904
31302,32652,16905
31303,32646,16911
31304,32648,16909
31305,32646,16909
31306,32651,16913
31307,32658,16911
31308,32659,16909
31309,32655,16914
31310,32660,16915
31311,32656,16919
31312,32651,16921
31313,32645,16924
31314,32644,16920
31315,32639,16916
31316,32634,16913
31317,32641,16916
31318,32643,16913
31319,32637,16912
31320,32638,16918
31321,32645,16916
31322,32639,16921
31323,32636,16917
31324,32635,16912
31325,32631,16910
31326,32629,16909
31327,32629,16909
31328,32635,16914
31329,32642,16915
31330,32639,16919
31331,32643,16919
31332,32649,16921
31333,32649,16923
31334,32649,16922
31335,32648,16919
31336,32650,16918
31337,32658,16923
31338,32665,16921
31339,32660,16920
31340,32662,16918
31341,32667,16924
31342,32662,16925
31343,32663,16924
31344,32667,16926
31345,32668,16923
31346,32664,16925
31347,32663,16923
31348,32667,16929
31349,32669,16934
31350,32670,16931
31351,32672,16935
31352,32668,16936
31353,32669,16935
31354,32675,16935
31355,32679,16930
31356,32673,16933
31357,32676,16939
31358,32684,16939
31359,32678,16934
31360,32678,16932
31361,32672,16932
31362,32666,16935
31363,32671,16933
31364,32677,16928
31365,32676,16932
31366,32670,16932
31367,32678,16933
31368,32672,16933
31369,32679,16929
31370,32687,16931
31371,32694,16932
31372,32701,16938
31373,32707,16935
31374,32707,16933
31375,32715,16938
31376,32713,16935
31377,32717,16934
31378,32724,16934
31379,32725,16940
31380,32719,16938
31381,32727,16940
31382,32735,16938
31383,32732,16936
31384,32727,16939
31385,32734,16939
31386,32741,16942
31387,32741,16938
31388,32743,16938
31389,32746,16934
31390,32742,16931
31391,32739,16930
31392,32733,16925
31393,32740,16924
31394,32745,16920
31395,32745,16922
31396,32739,16923
31397,32738,16925
31398,32741,16924
31399,32736,16927
31400,32730,16925
31401,32735,16920
31402,32734,16918
31403,32729,16917
31404,32734,16920
31405,32730,16917
31406,32735,16916
31407,32736,16919
31408,32730,16919
31409,32734,16922
31410,32738,16928
31411,32741,16934
31412,32736,16935
31413,32742,16931
31414,32744,16937
31415,32749,16932
31416,32749,16933
31417,32756,16931
31418,32763,16930
31419,32771,16934
31420,32766,16937
31421,32767,16941
31422,32768,16945
31423,32764,16944
31424,32765,16950
31425,32764,16956
31426,32764,16960
31427,32764,16955
31428,32769,16954
31429,32763,16949
31430,32765,16953
31431,32766,16955
31432,32773,16952
31433,32772,16950
31434,32767,16952
31435,32762,16949
31436,32762,16945
31437,32761,16940
31438,32767,16936
31439,32766,16935
31440,32770,16934
31441,32777,16932
31442,32783,16930
31443,32779,16932
31444,32786,16929
31445,32782,16935
31446,32788,16933
31447,32788,16929
31448,32796,16926
31449,32801,16925
31450,32797,16920
31451,32793,16916
31452,32787,16913
31453,32783,16910
31454,32791,16913
31455,32788,16918
31456,32789,16917
31457,32790,16918
31458,32795,16913
31459,32798,16911
31460,32796,16906
31461,32795,16908
31462,32789,16905
31463,32789,16909
31464,32786,16912
31465,32791,16908
31466,32797,16909
31467,32795,16911
31468,32798,16917
31469,32801,16923
31470,32799,16925
31471,32806,16921
31472,32814,16926
31473,32820,16932
31474,32818,16929
31475,32815,16935
31476,32817,16934
31477,32818,16933
31478,32813,16934
31479,32809,16940
31480,32808,16943
31481,32810,16940
31482,32813,16935
31483,32809,16938
31484,32812,16944
31485,32812,16940
31486,32812,16946
31487,32819,16943
31488,32826,16945
31489,32821,16948
31490,32824,16949
31491,32824,16953
31492,32828,16956
31493,32825,16953
31494,32832,16949
31495,32838,16949
31496,32833,16947
31497,32829,16944
31498,32823,16945
31499,32818,16949
31500,32825,16955
31501,32827,16953
31502,32833,16958
31503,32832,16958
31504,32829,16961
31505,32837,16964
31506,32833,16967
31507,32831,16965
31508,32830,16960
31509,32831,16958
31510,32833,16954
31511,32828,16959
31512,32828,16960
31513,32835,16961
31514,32841,16963
31515,32838,16966
31516,32844,16971
31517,32851,16968
31518,32857,16964
31519,32862,16960
31520,32865,16956
31521,32860,16962
31522,32858,16961
31523,32866,16960
31524,32874,16962
31525,32871,16961
31526,32872,16960
31527,32879,16956
31528,32874,16959
31529,32876,16958
31530,32876,16964
31531,32872,16968
31532,32878,16967
31533,32879,16963
31534,32875,16961
31535,32873,16963
31536,32879,16961
31537,32874,16962
31538,32869,16958
31539,32873,16959
31540,32871,16955
31541,32866,16952
31542,32863,16956
31543,32865,16954
31544,32861,16953
31545,32869,16951
31546,32872,16957
31547,32872,16954
31548,32867,16960
31549,32870,16956
31550,32867,16954
31551,32867,16949
31552,32870,16947
31553,32864,16945
31554,32866,16947
31555,32874,16949
31556,32875,16949
31557,32876,16944
31558,32877,16949
31559,32876,16951
31560,32884,16957
31561,32878,16960
31562,32877,16963
31563,32874,16963
31564,32878,16966
31565,32876,16972
31566,32877,16976
31567,32878,16974
31568,32879,16975
31569,32873,16973
31570,32871,16977
31571,32873,16979
31572,32871,16976
31573,32876,16975
31574,32883,16980
31575,32883,16976
31576,32891,16978
31577,32885,16976
31578,32881,16979
31579,32888,16975
31580,32884,16978
31581,32890,16973
31582,32885,16971
31583,32892,16974
31584,32891,16969
31585,32898,16966
31586,32896,16963
31587,32899,16969
31588,32900,16973
31589,32907,16978
31590,32911,16973
31591,32909,16973
31592,32914,16979
31593,32911,16981
31594,32908,16987
31595,32902,16992
31596,32903,16989
31597,32908,16991
31598,32915,16986
31599,32909,16981
31600,32916,16979
31601,32922,16978
31602,32927,16974
31603,32931,16973
31604,32936,16970
31605,32940,16972
31606,32948,16974
31607,32953,16969
31608,32952,16967
31609,32948,16966
31610,32954,16968
31611,32957,16970
31612,32961,16975
31613,32967,16981
31614,32968,16985
31615,32965,16986
31616,32973,16981
31617,32978,16976
31618,32986,16972
31619,32988,16970
31620,32989,16976
31621,32996,16977
31622,33001,16975
31623,32997,16979
31624,32994,16977
31625,32997,16975
31626,33004,16978
31627,33010,16978
31628,33011,16978
31629,33013,16981
31630,33017,16982
31631,33011,16984
31632,33009,16985
31633,33007,16991
31634,33013,16997
31635,33008,17000
31636,33009,16999
31637,33008,16996
31638,33014,16993
31639,33011,16991
31640,33010,16991
31641,33007,16991
31642,33007,16995
31643,33012,16995
31644,33019,16995
31645,33018,17000
31646,33026,17000
31647,33033,17000
31648,33036,16999
31649,33041,17005
31650,33042,17002
31651,33049,17008
31652,33051,17011
31653,33055,17007
31654,33060,17004
31655,33064,17010
31656,33063,17016
31657,33058,17011
31658,33055,17013
31659,33053,17012
31660,33060,17011
31661,33063,17012
31662,33061,17013
31663,33068,17008
31664,33069,17011
31665,33072,17017
31666,33080,17018
31667,33080,17021
31668,33077,17016
31669,33083,17022
31670,33079,17020
31671,33080,17018
31672,33086,17019
31673,33087,17019
31674,33084,17018
31675,33090,17021
31676,33086,17022
31677,33084,17024
31678,33088,17026
31679,33088,17026
31680,33092,17024
31681,33099,17029
31682,33097,17035
31683,33099,17038
31684,33106,17034
31685,33108,17038
31686,33106,17038
31687,33113,17044
31688,33110,17043
31689,33109,17046
31690,33105,17045
31691,33109,17049
31692,33103,17049
31693,33111,17052
31694,33113,17048
31695,33117,17051
31696,33111,17054
31697,33114,17050
31698,33113,17047
31699,33115,17048
31700,33112,17049
31701,33115,17048
31702,33111,17052
31703,33117,17053
31704,33114,17050
31705,33118,17047
31706,33123,17049
31707,33119,17053
31708,33123,17053
31709,33130,17048
31710,33126,17051
31711,33134,17046
31712,33140,17041
31713,33145,17042
31714,33142,17047
31715,33136,17049
31716,33144,17053
31717,33147,17051
31718,33155,17052
31719,33149,17053
31720,33145,17058
31721,33148,17059
31722,33150,17065
31723,33155,17063
31724,33162,17059
31725,33160,17057
31726,33162,17061
31727,33168,17060
31728,33173,17059
31729,33170,17062
31730,33178,17068
31731,33186,17064
31732,33183,17067
31733,33188,17073
31734,33196,17077
31735,33196,17074
31736,33192,17070
31737,33200,17066
31738,33200,17063
31739,33202,17064
31740,33208,17063
31741,33216,17066
31742,33222,17068
31743,33219,17065
31744,33222,17071
31745,33224,17067
31746,33223,17068
31747,33227,17068
31748,33235,17067
31749,33229,17068
31750,33223,17074
31751,33223,17080
31752,33221,17084
31753,33215,17079
31754,33219,17080
31755,33215,17078
31756,33223,17075
31757,33228,17078
31758,33236,17077
31759,33234,17076
31760,33229,17082
31761,33234,17083
31762,33230,17089
31763,33236,17084
31764,33234,17083
31765,33238,17089
31766,33243,17088
31767,33251,17083
31768,33252,17087
31769,33260,17093
31770,33267,17096
31771,33266,17096
31772,33261,17092
31773,33258,17097
31774,33265,17102
31775,33264,17108
31776,33264,17113
31777,33268,17117
31778,33265,17116
31779,33267,17117
31780,33265,17123
31781,33262,17127
31782,33267,17125
31783,33271,17120
31784,33278,17116
31785,33281,17114
31786,33287,17110
31787,33294,17114
31788,33293,17110
31789,33294,17107
31790,33302,17105
31791,33299,17110
31792,33307,17110
31793,33309,17114
31794,33304,17115
31795,33299,17119
31796,33294,17114
31797,33290,17114
31798,33289,17110
31799,33286,17113
31800,33292,17118
31801,33292,17120
31802,33297,17126
31803,33296,17126
31804,33290,17125
31805,33291,17125
31806,33290,17130
